,Date,Player,Injury,Status
4849,Jan 7 7:30 PM,Jonas Valanciunas,Right Hand Sprain,Available
4850,Jan 7 7:30 PM,Andrew Wiggins,Non-COVID Illness,Available
4851,Jan 7 7:30 PM,Andre Iguodala,Left Hip Injury Management,Available
4852,Jan 7 7:30 PM,Alex Caruso,Right Ankle Sprain,Out
4853,Jan 7 6:30 PM,Jamal Cain,G League - Two-Way,Questionable
4854,Jan 7 6:30 PM,Ja Morant,Right Thigh Soreness,Questionable
4855,Jan 7 6:30 PM,Desmond Bane,Right Big Toe Injury,Available
4856,Jan 7 6:30 PM,Steven Adams,Non-COVID Illness,Questionable
4857,Jan 7 6:30 PM,Vince Williams,G League - Two-Way,Out
4858,Jan 7 6:30 PM,Donovan Mitchell,Rest,Available
4859,Jan 7 6:30 PM,Darius Garland,Right Thumb Sprain,Questionable
4860,Jan 7 6:30 PM,Mamadi Diakite,G League - Two-Way,Available
4861,Jan 7 6:30 PM,Javonte Green,Right Knee Soreness,Out
4862,Jan 7 6:30 PM,Derrick Jones Jr,Right Wrist Sprain,Available
4863,Jan 7 6:30 PM,Jaylin Williams,Left Ankle Sprain,Questionable
4864,Jan 7 6:30 PM,TyTy Washington,G League - On Assignment,Out
4865,"Jan 7, 5:30 PM",Bam Adebayo,Left Posterior Thigh Bruise,Questionable
4866,"Jan 7, 5:30 PM",Tyler Herro,Back Spasms,Questionable
4867,"Jan 7, 5:30 PM",Caleb Martin,Left Quadriceps Strain,Doubtful
4868,"Jan 7, 5:30 PM",Gabe Vincent,Left Knee Effusion,Probable
4869,"Jan 7, 5:30 PM",Dewayne Dedmon,Left Foot Plantar Fasciitis,Probable
4870,"Jan 7, 5:30 PM",Udonis Haslem,Right Achilles Tendinosis,Questionable
4871,"Jan 7, 5:30 PM",Anthony Edwards,Left Hip Soreness,Questionable
4872,"Jan 7, 5:30 PM",Naz Reid,Back Spasms,Questionable
4873,"Jan 7, 5:30 PM",Bryn Forbes,Right Shoulder Soreness,Questionable
4874,"Jan 7, 5:30 PM",Jalen Duren,Right Ankle Soreness,Questionable
4875,"Jan 7, 5:30 PM",Gordon Hayward,Left Hamstring Soreness,Doubtful
4876,"Jan 7, 5:30 PM",Admiral Schofield,Coach's Decision,Out
4877,Jan 7 4:30 PM,LeBron James,Left Ankle Soreness,Questionable
4878,Jan 7 4:30 PM,Russell Westbrook,Left Foot Soreness,Probable
4879,Jan 7 4:30 PM,Damian Jones,Right Great Toe Soreness,Probable
4880,Jan 7 4:30 PM,Troy Brown,Left Quad Strain,Questionable
4881,Jan 7 4:30 PM,Jusuf Nurkic,Non-COVID Illness,Probable
4882,Jan 7 4:30 PM,Gary Payton II,Right Ankle Sprain,Probable
4883,Jan 7 4:30 PM,Ibou Badji,Not With Team,Out
4884,Jan 7 4:30 PM,Bennedict Mathurin,Left Shoulder Soreness,Questionable
4885,Jan 7 4:30 PM,Jalen Smith,Right Hand Soreness,Questionable
4886,Jan 7 4:30 PM,Trevelin Queen,G League - Two-Way,Questionable
4887,Jan 7 4:30 PM,PJ Tucker,Non-COVID Illness,Out
4888,Jan 7 2:30 PM,Keldon Johnson,Left Hamstring Tightness,Out
4889,Jan 7 2:30 PM,Jakob Poeltl,Left Achilles Bursitis,Out
4890,Jan 7 2:30 PM,Charles Bassey,G League - Two-Way,Available
4891,Jan 7 2:30 PM,Blake Wesley,G League - On Assignment,Available
4892,"Jan 7, 1:30 PM",CJ McCollum,Rest,Out
4893,"Jan 7, 1:30 PM",Jonas Valanciunas,Right Hand Sprain,Questionable
4894,"Jan 7, 1:30 PM",Larry Nance Jr,Right Shoulder Soreness,Out
4895,"Jan 7, 12:30 PM",Luka Doncic,Left Ankle Soreness,Available
4896,"Jan 7, 11:30 AM",Javonte Green,Right Knee Soreness,Questionable
4897,"Jan 7, 11:30 AM",Alex Caruso,Right Ankle Sprain,Questionable
4898,"Jan 7, 11:30 AM",Derrick Jones Jr,Right Wrist Sprain,Probable
4899,"Jan 6, 10:30 PM",Damian Jones,Right Great Toe Soreness,Out
4900,"Jan 6, 9:30 PM",LeBron James,Left Ankle Soreness,Available
4901,"Jan 6, 9:30 PM",Russell Westbrook,Left Foot Soreness,Available
4902,"Jan 6, 9:30 PM",Tyler Herro,Back Spasms,Out
4903,"Jan 6, 9:30 PM",Dewayne Dedmon,Left Foot Plantar fasciitis,Available
4904,"Jan 6, 9:30 PM",Udonis Haslem,Right Achilles Tendinosis,Available
4905,"Jan 6, 9:30 PM",Mamadi Diakite,G League - Two-Way,Out
4906,Jan 6 8:30 PM,Darius Garland,Right Thumb Sprain,Available
4907,Jan 6 8:30 PM,Malik Monk,Left Lower leg Soreness,Questionable
4908,Jan 6 8:30 PM,Jamal Murray,Left Knee Injury Management,Available
4909,Jan 6 8:30 PM,Caleb Martin,Left Quadriceps Strain,Out
4910,Jan 6 8:30 PM,Naz Reid,Back Spasms,Available
4911,Jan 6 8:30 PM,Bryn Forbes,Right Shoulder Soreness,Available
4912,"Jan 6, 7:30 PM",Paul George,Right Hamstring Soreness,Out
4913,"Jan 6, 7:30 PM",Kawhi Leonard,Right Knee Injury Management,Out
4914,"Jan 6, 7:30 PM",Willy Hernangomez,Left Ankle Sprain,Available
4915,"Jan 6, 7:30 PM",Larry Nance Jr,Right Shoulder Soreness,Available
4916,"Jan 6, 7:30 PM",Gordon Hayward,Left Hamstring Soreness,Out
4917,"Jan 6, 7:30 PM",Taj Gibson,Left Groin Left groin soreness,Available
4918,Jan 6 6:30 PM,Giannis Antetokounmpo,Left Knee Soreness,Available
4919,Jan 6 6:30 PM,Jrue Holiday,Non-COVID Illness,Available
4920,Jan 6 6:30 PM,George Hill,Non-COVID Illness,Available
4921,Jan 6 6:30 PM,MarJon Beauchamp,Left Thigh Contusion,Available
4922,Jan 6 6:30 PM,Sandro Mamukelashvili,G League - Two-Way,Out
4923,Jan 6 5:30 PM,Jerami Grant,Left Quad Contusion,Available
4924,Jan 6 5:30 PM,Jusuf Nurkic,Non-COVID Illness,Available
4925,Jan 6 5:30 PM,Gary Payton II,Right Ankle Sprain,Out
4926,Jan 6 5:30 PM,Jalen Smith,Right Hand Soreness,Out
4927,Jan 6 5:30 PM,Isaiah Jackson,G League - On Assignment,Available
4928,Jan 6 5:30 PM,Trevelin Queen,G League - Two-Way,Out
4929,Jan 6 5:30 PM,Javonte Green,Right Knee Soreness,Out
4930,Jan 6 5:30 PM,Alex Caruso,Right Ankle Sprain,Out
4931,Jan 6 5:30 PM,Tony Bradley,Non-COVID Illness,Out
4932,Jan 6 5:30 PM,TJ Warren,Left Rib Contusion,Available
4933,"Jan 6, 4:30 PM",Andrew Wiggins,Non-COVID Illness,Probable
4934,"Jan 6, 4:30 PM",Andre Iguodala,Left Hip Injury Management,Probable
4935,Jan 6 3:30 PM,Luka Doncic,Left Ankle Soreness,Probable
4936,Jan 6 3:30 PM,Tyler Herro,Back Spasms,Questionable
4937,Jan 6 3:30 PM,Caleb Martin,Left Quadriceps Strain,Doubtful
4938,Jan 6 2:30 PM,Jamal Murray,Left Knee Injury Management,Probable
4939,Jan 6 2:30 PM,Josh Richardson,Right Quad Contusion,Available
4940,Jan 6 2:30 PM,Keita Bates-Diop,Non-COVID Illness,Available
4941,Jan 6 2:30 PM,Eugene Omoruyi,G League - Two-Way,Available
4942,Jan 6 2:30 PM,Paul George,Right Hamstring Soreness,Questionable
4943,Jan 6 2:30 PM,John Wall,Left Knee Injury Management,Available
4944,Jan 6 2:30 PM,Kawhi Leonard,Right Knee Injury Management,Questionable
4945,Jan 6 2:30 PM,Troy Brown,Left Quad Strain,Out
4946,"Jan 6, 12:30 PM",Moritz Wagner,League Suspension,Available
4947,"Jan 5, 9:30 PM",Paul George,Right Hamstring Soreness,Available
4948,"Jan 5, 9:30 PM",John Wall,Left Knee Injury Management,Out
4949,Jan 5 8:30 PM,LeBron James,Left Ankle Soreness,Probable
4950,Jan 5 8:30 PM,Russell Westbrook,Left Foot Soreness,Probable
4951,Jan 5 8:30 PM,Austin Reaves,Left Hamstring Strain,Out
4952,Jan 5 8:30 PM,Damian Jones,Right Great Toe Soreness,Questionable
4953,Jan 5 8:30 PM,Cole Swider,G League - Two-Way,Available
4954,Jan 5 8:30 PM,Troy Brown,Left Quad Strain,Questionable
4955,Jan 5 8:30 PM,Scotty Pippen Jr.,G League - Two-Way,Available
4956,Jan 5 7:30 PM,Donovan Mitchell,Rest,Out
4957,Jan 5 7:30 PM,Darius Garland,Right Thumb Sprain,Questionable
4958,Jan 5 7:30 PM,Mamadi Diakite,G League - Two-Way,Available
4959,Jan 5 7:30 PM,Isaiah Mobley,G League - Two-Way,Out
4960,Jan 5 7:30 PM,Caleb Martin,Left Quadriceps Strain,Questionable
4961,Jan 5 7:30 PM,Cameron Payne,Right Foot Soreness,Out
4962,"Jan 5, 6:30 PM",Bradley Beal,Left Hamstring Strain,Out
4963,"Jan 5, 6:30 PM",Taj Gibson,Left Groin Soreness,Questionable
4964,"Jan 5, 6:30 PM",Josh Richardson,Right Quad Contusion,Questionable
4965,"Jan 5, 6:30 PM",Keita Bates-Diop,Non-COVID Illness,Probable
4966,"Jan 5, 6:30 PM",Naz Reid,Back Spasms,Questionable
4967,"Jan 5, 6:30 PM",Bryn Forbes,Right Shoulder Soreness,Questionable
4968,"Jan 5, 6:30 PM",Gordon Hayward,Left Hamstring Soreness,Doubtful
4969,"Jan 5, 6:30 PM",Theo Maledon,G League - Two-Way,Out
4970,"Jan 5, 6:30 PM",James Bouknight,G League - On Assignment,Out
4971,"Jan 5, 6:30 PM",Kai Jones,G League - On Assignment,Out
4972,"Jan 5, 6:30 PM",Jae'Sean Tate,Right Ankle Soreness,Available
4973,"Jan 5, 6:30 PM",Dewayne Dedmon,Left Foot Plantar fasciitis,Probable
4974,"Jan 5, 6:30 PM",Jamal Cain,G League - Two-Way,Out
4975,"Jan 5, 6:30 PM",Udonis Haslem,Right Achilles Tendinosis,Questionable
4976,"Jan 5, 6:30 PM",Jalen Suggs,Right Ankle Soreness,Available
4977,"Jan 5, 5:30 PM",Giannis Antetokounmpo,Left Knee Soreness,Probable
4978,"Jan 5, 5:30 PM",Jrue Holiday,Non-COVID Illness,Probable
4979,"Jan 5, 5:30 PM",George Hill,Non-COVID Illness,Probable
4980,"Jan 5, 5:30 PM",MarJon Beauchamp,Left Thigh Contusion,Probable
4981,"Jan 5, 5:30 PM",Joe Ingles,Left Knee Injury Management,Available
4982,"Jan 5, 5:30 PM",Jerami Grant,Left Quad Contusion,Questionable
4983,"Jan 5, 5:30 PM",Jusuf Nurkic,Non-COVID Illness,Probable
4984,"Jan 5, 5:30 PM",Gary Payton II,Right Ankle Sprain,Questionable
4985,"Jan 5, 5:30 PM",Willy Hernangomez,Left Ankle Sprain,Questionable
4986,"Jan 5, 5:30 PM",Larry Nance Jr,Right Shoulder Soreness,Questionable
4987,"Jan 5, 5:30 PM",Jaylin Williams,Left Ankle Sprain,Out
4988,"Jan 5, 5:30 PM",TJ Warren,Left Rib Contusion,Questionable
4989,Jan 5 4:30 PM,Isaiah Jackson,G League - On Assignment,Questionable
4990,Jan 5 4:30 PM,Trevelin Queen,G League - Two-Way,Questionable
4991,Jan 5 4:30 PM,Jaden Springer,G League - On Assignment,Out
4992,Jan 5 3:30 PM,Javonte Green,Right Knee Soreness,Questionable
4993,Jan 5 3:30 PM,Alex Caruso,Right Ankle Sprain,Questionable
4994,Jan 5 3:30 PM,Tony Bradley,Personal Reasons,Available
4995,Jan 5 2:30 PM,Jae'Sean Tate,Right Ankle Soreness,Probable
4996,Jan 5 2:30 PM,RJ Hampton,G League - On Assignment,Out
4997,"Jan 5, 1:30 PM",Desmond Bane,Right Big Toe Injury,Out
4998,"Jan 5, 1:30 PM",Jason Preston,G League - On Assignment,Available
4999,"Jan 5, 1:30 PM",BJ Boston,G League - On Assignment,Available
5000,"Jan 5, 9:30 AM",Franz Wagner,League Suspension,Available
5001,"Jan 5, 9:30 AM",Jalen Suggs,Right Ankle Soreness,Questionable
5002,"Jan 5, 9:30 AM",Admiral Schofield,League Suspension,Available
5003,"Jan 4, 9:30 PM",Patrick Baldwin,Right Ankle Bursitis,Available
5004,"Jan 4, 8:30 PM",Russell Westbrook,Left Foot Soreness,Available
5005,"Jan 4, 8:30 PM",Dewayne Dedmon,Left Foot Plantar Fasciitis,Available
5006,"Jan 4, 8:30 PM",Udonis Haslem,Right Achilles Tendinosis,Available
5007,"Jan 4, 7:30 PM",Paul George,Right Hamstring Soreness,Questionable
5008,"Jan 4, 7:30 PM",Nicolas Batum,Left Ankle Sprain,Out
5009,"Jan 4, 7:30 PM",Kawhi Leonard,Non-COVID Illness,Available
5010,"Jan 4, 7:30 PM",Jusuf Nurkic,Non-COVID Illness,Available
5011,"Jan 4, 7:30 PM",Gary Payton II,Right Ankle Sprain,Out
5012,"Jan 4, 7:30 PM",Tyus Jones,Non-COVID Illness,Available
5013,"Jan 4, 7:30 PM",Caleb Martin,Left Quadriceps Strain,Available
5014,"Jan 4, 7:30 PM",Gabe Vincent,Left Knee Effusion,Available
5015,"Jan 4, 7:30 PM",Naz Reid,Back Spasms,Out
5016,"Jan 4, 7:30 PM",Taurean Prince,Right Shoulder Subluxation,Available
5017,"Jan 4, 7:30 PM",Bryn Forbes,Right Shoulder Soreness,Out
5018,"Jan 4, 7:30 PM",Dalen Terry,Right Knee Soreness,Available
5019,"Jan 4, 7:30 PM",Dereon Seabron,G League - Two-Way,Available
5020,"Jan 4, 6:30 PM",Darius Garland,Right Thumb Sprain,Out
5021,"Jan 4, 6:30 PM",Evan Mobley,Right Ankle Soreness,Available
5022,"Jan 4, 6:30 PM",Devin Vassell,Left Knee Soreness,Out
5023,"Jan 4, 6:30 PM",Andre Drummond,Left Acromioclavicular Sprain,Available
5024,"Jan 4, 6:30 PM",Dalen Terry,Right Knee Soreness,Probable
5025,"Jan 4, 6:30 PM",Derrick Jones Jr,Right Eye Contusion,Available
5026,"Jan 4, 6:30 PM",Obi Toppin,Right Fibula Head Fracture,Available
5027,"Jan 4, 6:30 PM",Derrick Rose,Contused Left Knee,Available
5028,"Jan 4, 6:30 PM",Cody Martin,Left Knee Procedure,Available
5029,"Jan 4, 6:30 PM",Gordon Hayward,Left Hamstring Soreness,Out
5030,"Jan 4, 6:30 PM",Santi Aldama,Left Ankle Soreness,Available
5031,"Jan 4, 6:30 PM",Ziaire Williams,Right Knee Soreness,Available
5032,"Jan 4, 6:30 PM",Kennedy Chandler,Nasal Fracture / Face Mask,Available
5033,"Jan 4, 6:30 PM",Vince Williams,G League - Two-Way,Available
5034,"Jan 4, 6:30 PM",Isaiah Jackson,G League - On Assignment,Out
5035,"Jan 4, 6:30 PM",Chris Duarte,Left Ankle Soreness,Available
5036,"Jan 4, 6:30 PM",Trevelin Queen,G League - Two-Way,Out
5037,"Jan 4, 6:30 PM",Leandro Bolmaro,G League - On Assignment,Out
5038,"Jan 4, 6:30 PM",Robert Williams,Left Knee Injury Management,Available
5039,"Jan 4, 5:30 PM",Joel Embiid,Left Foot Soreness,Out
5040,"Jan 4, 4:30 PM",LeBron James,Non-COVID Illness,Out
5041,"Jan 4, 4:30 PM",Lonnie Walker IV,Left Knee Soreness,Out
5042,"Jan 4, 4:30 PM",JaVale McGee,Non-COVID Illness,Available
5043,"Jan 4, 4:30 PM",Neemias Queta,G League - Two-Way,Out
5044,"Jan 4, 4:30 PM",Chima Moneke,G League - On Assignment,Out
5045,"Jan 4, 4:30 PM",Keon Ellis,G League - Two-Way,Out
5046,"Jan 4, 4:30 PM",Jack White,G League - Two-Way,Out
5047,"Jan 4, 3:30 PM",Max Christie,G League - On Assignment,Available
5048,"Jan 4, 2:30 PM",Royce O'Neale,Non-COVID Illness,Available
5049,"Jan 4, 2:30 PM",Markieff Morris,Non-COVID Illness,Available
5050,"Jan 4, 2:30 PM",Bryn Forbes,Right Shoulder Soreness,Questionable
5051,"Jan 4, 2:30 PM",Max Christie,G League - On Assignment,Out
5052,Jan 4 1:30 PM,Shai Gilgeous-Alexander,Non-COVID Illness,Available
5053,Jan 4 1:30 PM,Lindy Waters III,G League - Two-Way,Available
5054,Jan 4 1:30 PM,Duncan Robinson,Right 2nd Finger Sprain,Out
5055,Jan 4 1:30 PM,Isaiah Mobley,G League - Two-Way,Available
5056,"Jan 4, 12:30 PM",Jrue Holiday,Return to Competition Reconditioning,Out
5057,"Jan 4, 12:30 PM",Joe Ingles,Return to Competition Reconditioning,Out
5058,"Jan 4, 12:30 PM",Tyus Jones,Non-COVID Illness,Questionable
5059,"Jan 4, 12:30 PM",Obi Toppin,Right Fibula Head Fracture,Questionable
5060,Jan 4 11:30 AM,Joel Embiid,Left Foot Soreness,Questionable
5061,Jan 4 11:30 AM,Dalen Terry,Right Knee Soreness,Questionable
5062,Jan 4 11:30 AM,Derrick Jones Jr,Right Eye Contusion,Questionable
5063,Jan 3 8:30 PM,LeBron James,Left Ankle Soreness,Questionable
5064,Jan 3 8:30 PM,Russell Westbrook,Left Foot Soreness,Probable
5065,Jan 3 8:30 PM,Lonnie Walker IV,Left Knee Soreness,Questionable
5066,Jan 3 8:30 PM,Caleb Martin,Left Quadriceps Strain,Probable
5067,Jan 3 8:30 PM,Gabe Vincent,Left Knee Effusion,Probable
5068,Jan 3 8:30 PM,Duncan Robinson,Left Hamstring Strain,Questionable
5069,Jan 3 8:30 PM,Dewayne Dedmon,Left Foot Plantar Fasciitis,Questionable
5070,Jan 3 8:30 PM,Udonis Haslem,Right Achilles Tendinosis,Questionable
5071,Jan 3 8:30 PM,Patrick Baldwin,Right Ankle Bursitis,Probable
5072,Jan 3 7:30 PM,Kevin Huerter,Upper Back Soreness,Available
5073,Jan 3 7:30 PM,Malik Monk,Right Shoulder Soreness,Available
5074,Jan 3 7:30 PM,Bradley Beal,Left Hamstring Soreness,Available
5075,Jan 3 7:30 PM,Marvin Bagley III,Right Hand Metacarpal Fracture,Out
5076,Jan 3 7:30 PM,Killian Hayes,League Suspension,Available
5077,Jan 3 6:30 PM,Shai Gilgeous-Alexander,Non-COVID Illness,Out
5078,Jan 3 6:30 PM,Zion Williamson,Right Hamstring Strain,Out
5079,Jan 3 6:30 PM,Jusuf Nurkic,Non-COVID Illness,Probable
5080,Jan 3 6:30 PM,Gary Payton II,Right Ankle Sprain,Questionable
5081,Jan 3 6:30 PM,Robert Williams,Left Knee Injury Management,Out
5082,Jan 3 5:30 PM,D'Angelo Russell,Illness,Available
5083,Jan 3 5:30 PM,Naz Reid,Back Spasms,Questionable
5084,Jan 3 5:30 PM,Taurean Prince,Right Shoulder Subluxation,Questionable
5085,Jan 3 5:30 PM,Desmond Bane,Right Big Toe Injury,Available
5086,Jan 3 5:30 PM,Santi Aldama,Left Ankle Soreness,Questionable
5087,Jan 3 5:30 PM,Ziaire Williams,Right Knee Soreness,Questionable
5088,Jan 3 5:30 PM,Jake LaRavia,G League - On Assignment,Out
5089,Jan 3 5:30 PM,Kennedy Chandler,G League - On Assignment,Out
5090,Jan 3 5:30 PM,Obi Toppin,Right Fibula Head Fracture,Doubtful
5091,Jan 3 5:30 PM,Derrick Rose,Left Knee Contused,Questionable
5092,Jan 3 5:30 PM,Cody Martin,Left Knee Procedure,Questionable
5093,Jan 3 5:30 PM,Gordon Hayward,Left Hamstring Soreness,Doubtful
5094,Jan 3 5:30 PM,Isaiah Jackson,G League - On Assignment,Questionable
5095,Jan 3 5:30 PM,Chris Duarte,Left Ankle Soreness,Questionable
5096,Jan 3 5:30 PM,Trevelin Queen,G League - Two-Way,Questionable
5097,Jan 3 4:30 PM,Darius Garland,Right Thumb Sprain,Doubtful
5098,Jan 3 4:30 PM,Evan Mobley,Right Ankle Soreness,Questionable
5099,Jan 3 4:30 PM,Isaiah Mobley,G League - Two-Way,Out
5100,Jan 3 4:30 PM,Franz Wagner,League Suspension,Out
5101,Jan 3 4:30 PM,Mo Bamba,League Suspension,Available
5102,Jan 3 4:30 PM,Bol Bol,Health and Safety Protocols,Out
5103,Jan 3 4:30 PM,Cole Anthony,League Suspension,Available
5104,Jan 3 4:30 PM,Gary Harris,League Suspension,Available
5105,Jan 3 4:30 PM,Admiral Schofield,League Suspension,Out
5106,Jan 3 4:30 PM,Kevon Harris,League Suspension,Out
5107,Jan 3 4:30 PM,Wendell Carter Jr,League Suspension,Available
5108,Jan 3 4:30 PM,RJ Hampton,League Suspension,Out
5109,Jan 3 4:30 PM,Devin Vassell,Left Knee Soreness,Questionable
5110,Jan 3 4:30 PM,Royce O'Neale,Non-COVID Illness,Probable
5111,Jan 3 4:30 PM,Day'Ron Sharpe,G League - On Assignment,Out
5112,Jan 3 4:30 PM,Markieff Morris,Non-COVID Illness,Probable
5113,"Jan 3, 3:30 PM",Giannis Antetokounmpo,Left Knee Soreness,Available
5114,"Jan 3, 3:30 PM",Jrue Holiday,Non-COVID Illness,Available
5115,"Jan 3, 3:30 PM",George Hill,Non-COVID Illness,Out
5116,"Jan 3, 3:30 PM",Andre Drummond,Left Acromioclavicular Sprain,Probable
5117,Jan 3 2:30 PM,Taj Gibson,Left Groin Soreness,Out
5118,Jan 3 2:30 PM,Johnny Davis,G League - On Assignment,Out
5119,"Jan 2, 9:30 PM",Jimmy Butler,Right Knee Injury Management,Available
5120,"Jan 2, 9:30 PM",Caleb Martin,Left Quadriceps Strain,Available
5121,"Jan 2, 9:30 PM",Gabe Vincent,Left Knee Effusion,Available
5122,"Jan 2, 9:30 PM",Duncan Robinson,Left Hamstring Strain,Available
5123,"Jan 2, 9:30 PM",Udonis Haslem,Right Achilles Tendinosis,Available
5124,"Jan 2, 9:30 PM",Jusuf Nurkic,Non-COVID Illness,Available
5125,"Jan 2, 9:30 PM",Keon Johnson,Non-COVID Illness,Available
5126,"Jan 2, 9:30 PM",Greg Brown,Non-COVID Illness,Available
5127,"Jan 2, 9:30 PM",De'Andre Hunter,Left Ankle Sprain,Available
5128,"Jan 2, 9:30 PM",Nicolas Batum,Left Ankle Sprain,Available
5129,"Jan 2, 9:30 PM",Kawhi Leonard,Non-COVID Illness,Out
5130,"Jan 2, 8:30 PM",JaVale McGee,Non-COVID Illness,Out
5131,"Jan 2, 7:30 PM",Joel Embiid,Low Back Soreness,Available
5132,"Jan 2, 7:30 PM",LeBron James,Left Ankle Soreness,Available
5133,"Jan 2, 7:30 PM",D'Angelo Russell,Illness,Out
5134,"Jan 2, 7:30 PM",Naz Reid,Back Spasms,Out
5135,"Jan 2, 7:30 PM",Kevin Huerter,Upper Back Soreness,Questionable
5136,"Jan 2, 7:30 PM",Malik Monk,Right Shoulder Soreness,Questionable
5137,"Jan 2, 7:30 PM",Chima Moneke,G League - On Assignment,Available
5138,"Jan 2, 7:30 PM",Keon Ellis,G League - Two-Way,Available
5139,"Jan 2, 7:30 PM",Royce O'Neale,Non-COVID Illness,Out
5140,"Jan 2, 7:30 PM",Gabe Vincent,Left Knee Effusion,Probable
5141,"Jan 2, 7:30 PM",Duncan Robinson,Left Hamstring Strain,Probable
5142,"Jan 2, 7:30 PM",Trevelin Queen,G League - Two-Way,Out
5143,Jan 2 6:30 PM,Darius Garland,Right Thumb Sprain,Out
5144,Jan 2 6:30 PM,Evan Mobley,Right Ankle Soreness,Out
5145,Jan 2 6:30 PM,Mamadi Diakite,G League - Two-Way,Out
5146,Jan 2 6:30 PM,Fred VanVleet,Back Lower stiffness,Available
5147,Jan 2 6:30 PM,Precious Achiuwa,Right Ankle Sprain,Available
5148,Jan 2 6:30 PM,Royce O'Neale,Non-COVID Illness,Questionable
5149,Jan 2 6:30 PM,Markieff Morris,Non-COVID Illness,Out
5150,Jan 2 6:30 PM,Alperen Sengun,Low Back Pain,Available
5151,Jan 2 6:30 PM,Naz Reid,Back Spasms,Questionable
5152,Jan 2 6:30 PM,Collin Sexton,Right Hamstring Injury,Out
5153,Jan 2 6:30 PM,Dennis Smith,Left Ankle Sprain,Available
5154,Jan 2 6:30 PM,Robert Williams,Left Knee Injury Management,Questionable
5155,"Jan 2, 5:30 PM",Giannis Antetokounmpo,Left Knee Soreness,Probable
5156,"Jan 2, 5:30 PM",Jrue Holiday,Non-COVID Illness,Probable
5157,"Jan 2, 5:30 PM",George Hill,Non-COVID Illness,Probable
5158,"Jan 2, 5:30 PM",D'Angelo Russell,Illness,Questionable
5159,"Jan 2, 5:30 PM",Bradley Beal,Left Hamstring Soreness,Questionable
5160,"Jan 2, 5:30 PM",Taj Gibson,Left Groin Soreness,Questionable
5161,"Jan 2, 5:30 PM",Javonte Green,Right Knee Soreness,Out
5162,"Jan 2, 5:30 PM",Alex Caruso,Right Acromioclavicular Sprain,Available
5163,"Jan 2, 5:30 PM",Derrick Jones Jr,Left Ankle Sprain,Available
5164,"Jan 2, 5:30 PM",Lindy Waters III,G League - Two-Way,Out
5165,"Jan 2, 5:30 PM",Eugene Omoruyi,G League - Two-Way,Out
5166,"Jan 2, 4:30 PM",Lonnie Walker IV,Tailbone Contusion,Out
5167,"Jan 2, 3:30 PM",Kawhi Leonard,Non-COVID Illness,Questionable
5168,"Jan 2, 3:30 PM",Joe Harris,Left Knee Soreness,Available
5169,"Jan 2, 3:30 PM",Markieff Morris,Non-COVID Illness,Questionable
5170,"Jan 2, 2:30 PM",Jalen Brunson,Sore Right Hip,Available
5171,"Jan 2, 2:30 PM",Derrick Rose,Contused Left Knee,Out
5172,"Jan 2, 2:30 PM",Jamal Murray,Left Knee Injury Management,Available
5173,"Jan 2, 2:30 PM",Cameron Payne,Right Foot Strain,Available
5174,"Jan 2, 2:30 PM",Landry Shamet,Right Achilles Soreness,Available
5175,"Jan 2, 1:30 PM",Devin Vassell,Left Knee Soreness,Available
5176,"Jan 2, 12:30 PM",Tony Bradley,Personal Reasons,Out
5177,"Jan 2, 10:30 AM",Joel Embiid,Low Back Soreness,Questionable
5178,"Jan 1, 8:30 PM",Jimmy Butler,Right Knee Injury Management,Probable
5179,"Jan 1, 8:30 PM",Caleb Martin,Left Quadriceps Strain,Questionable
5180,"Jan 1, 8:30 PM",Gabe Vincent,Left Knee Effusion,Questionable
5181,"Jan 1, 8:30 PM",Duncan Robinson,Left Hamstring Strain,Questionable
5182,"Jan 1, 8:30 PM",Udonis Haslem,Right Achilles Tendinosis,Questionable
5183,"Jan 1, 8:30 PM",Jusuf Nurkic,Non-COVID Illness,Questionable
5184,"Jan 1, 8:30 PM",Keon Johnson,Non-COVID Illness,Questionable
5185,"Jan 1, 8:30 PM",Gary Payton II,Return to Competition Reconditioning,Available
5186,"Jan 1, 8:30 PM",Greg Brown,Non-COVID Illness,Questionable
5187,"Jan 1, 8:30 PM",De'Andre Hunter,Left Ankle Sprain,Questionable
5188,"Jan 1, 8:30 PM",Jonathan Kuminga,Right Foot Sprain,Out
5189,"Jan 1, 8:30 PM",Nicolas Batum,Left Ankle Sprain,Questionable
5190,Jan 1 7:30 PM,Aaron Gordon,Right Shoulder Strain,Available
5191,Jan 1 7:30 PM,Bruce Brown,Right Ankle Sprain,Available
5192,Jan 1 7:30 PM,Jamal Murray,Left Knee Injury Management,Out
5193,Jan 1 7:30 PM,Brandon Clarke,Left Hip Soreness,Out
